DATAFLOW,FREQ,INDICATOR,GEO_PICT,SEX,AGE,URBANIZATION,INCOME,EDUCATION,OCCUPATION,COMPOSITE_BREAKDOWN,DISABILITY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,REPORTING_TYPE,NATURE,DATA_SOURCE,OBS_STATUS,OBS_COMMENT
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2013,88.94,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2014,89.17,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2015,89.4,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2016,89.62,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2017,89.85,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2018,89.85,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2019,89.85,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2020,89.85,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2021,89.85,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2000,69.15,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2001,69.15,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2002,69.13,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2003,69.12,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2004,69.11,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2005,69.09,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2006,69.08,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2007,69.07,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2008,69.05,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2009,69.04,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2010,69.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2011,69.01,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2012,69,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2013,68.99,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2014,68.97,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2015,68.96,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2016,68.95,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2017,68.93,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2018,68.92,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2019,68.91,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2020,68.89,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2021,68.88,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,_T,_T,_T,_T,_Z,_T,2022,68.88,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2000,92.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2001,92.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2002,92.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2003,92.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2004,92.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2005,92.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2006,92.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2007,92.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2008,92.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2009,92.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2010,92.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2011,91.18,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2012,90.33,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2013,89.48,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2014,88.62,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2015,87.77,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2016,86.92,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2017,86.07,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2018,85.22,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2019,84.37,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2020,83.52,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2021,82.66,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PF,_T,_T,_T,_T,_T,_T,_Z,_T,2022,81.81,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2000,87.04,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2001,87.04,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2002,87.04,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2003,87.71,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2004,88.37,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2005,89.04,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2006,89.71,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2007,90.38,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2008,91.05,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2009,91.73,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2010,92.4,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2011,93.08,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2012,93.76,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2013,94.45,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2014,95.13,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2015,95.5,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2016,95.73,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2017,95.96,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2018,96.18,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2019,96.41,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2020,96.64,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2021,96.87,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NC,_T,_T,_T,_T,_T,_T,_Z,_T,2022,96.87,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2000,69.15,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2001,69.15,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2002,69.13,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2003,69.12,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2004,69.11,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2005,69.09,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2006,69.08,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2007,69.07,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2008,69.05,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2009,69.04,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2010,69.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2011,69.01,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2012,69,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2013,68.99,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2014,68.97,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2015,68.96,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2016,68.95,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2017,68.93,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2018,68.92,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2019,68.91,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2020,68.89,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2021,68.88,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WF,_T,_T,R,_T,_T,_T,_Z,_T,2022,68.88,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
